review_id,customer_id,product_id,review_date,review,rating
68347,22878,2,2025-06-22,Very convenient,4
68348,15173,1,2023-09-28,Not bad,3
68349,19730,1,2023-11-21,Works perfectly,5
68350,18833,3,2024-09-04,Great product,4
68351,2979,3,2023-03-04,Average experience,3
68352,21439,9,2024-07-09,Service was fine,3
68353,16957,9,2025-11-15,Nothing special,3
68354,7624,2,2024-07-20,Interest rate too high,2
68355,7781,5,2025-07-28,Happy with this product,4
68356,21293,4,2023-08-14,Would not recommend,1
68357,15330,6,2024-12-12,Very frustrating,2
68358,8622,1,2024-09-30,Acceptable overall,3
68359,596,9,2024-05-06,Works perfectly,5
68360,1529,3,2024-07-27,Easy to use,4
68361,8947,7,2023-11-15,Very convenient,5
68362,19108,5,2024-06-21,Would not recommend,2
68363,23664,6,2023-02-07,Would not recommend,2
68364,12676,5,2025-07-03,Easy to use,5
68365,12961,6,2024-04-27,Not satisfied,1
68366,6669,8,2025-02-20,Works perfectly,4
68367,24841,6,2024-12-07,Highly recommend,5
68368,23898,7,2023-05-12,Not bad,3
68369,17493,1,2023-01-13,Very reliable,4
68370,10591,2,2024-12-20,Difficult to use,1
68371,892,5,2023-03-09,Highly recommend,4
68372,20543,6,2023-12-16,Good interest rate,4
68373,2290,4,2023-03-04,Average experience,3
68374,23697,4,2023-04-20,Very disappointing,1
68375,20074,8,2023-11-29,Service was fine,3
68376,16708,1,2025-04-10,Customer service was poor,2
68377,2666,4,2023-03-16,Difficult to use,1
68378,12926,5,2024-04-23,Very disappointing,2
68379,11681,7,2025-10-23,Bad experience,2
68380,22182,9,2024-02-08,Very satisfied,5
68381,16049,2,2024-05-15,Interest rate too high,2
68382,6721,4,2023-10-25,Works perfectly,5
68383,15167,3,2024-02-13,Highly recommend,4
68384,9643,7,2024-07-10,Fair product,3
68385,5123,4,2024-10-11,No major issues,3
68386,20968,2,2023-11-16,Decent product,3
68387,4928,2,2024-07-02,Service was fine,3
68388,436,4,2025-02-26,Very convenient,5
68389,13184,9,2025-03-04,Not worth it,2
68390,7098,1,2024-07-22,Fair product,3
68391,21760,2,2023-11-06,Would not recommend,1
68392,6198,8,2023-12-27,Service was fine,3
68393,7551,9,2025-05-16,Bad experience,2
68394,14572,7,2023-10-08,It is okay,3
68395,22789,4,2023-04-22,Happy with this product,4
68396,8993,6,2023-12-17,Happy with this product,4
68397,10965,9,2024-02-22,Excellent service,5
68398,16890,1,2025-11-30,Great product,4
68399,20903,1,2024-03-25,Too many fees,1
68400,24478,4,2023-08-02,Acceptable overall,3
68401,12782,6,2025-05-19,Very satisfied,4
68402,7129,4,2023-03-20,Very reliable,5
68403,5789,6,2024-04-08,Very disappointing,2
68404,5786,1,2023-05-19,Very reliable,5
68405,11727,7,2025-09-13,Easy to use,5
68406,8177,3,2023-02-08,Great product,5
68407,5941,8,2023-12-30,Happy with this product,5
68408,14771,8,2024-10-20,Works perfectly,4
68409,12026,6,2024-10-08,Service was fine,3
68410,9878,5,2025-01-03,Highly recommend,4
68411,13744,9,2024-03-01,Very convenient,5
68412,18371,7,2024-06-06,Very reliable,4
68413,23770,2,2025-03-26,Acceptable overall,3
68414,13522,7,2024-03-19,Works as expected,3
68415,15192,6,2023-03-02,Nothing special,3
68416,9730,8,2023-02-15,Very reliable,5
68417,22887,4,2025-12-15,Very convenient,4
68418,3589,7,2023-12-25,Not satisfied,2
68419,12050,1,2025-03-13,Fair product,3
68420,6878,1,2024-09-18,Nothing special,3
68421,5459,1,2023-05-22,Would not recommend,1
68422,6106,9,2024-02-02,Easy to use,5
68423,14848,1,2025-01-18,Highly recommend,4
68424,14983,7,2024-03-28,Good interest rate,4
68425,2611,9,2023-03-11,Great product,4
68426,23537,7,2025-06-14,Very reliable,4
68427,18675,7,2025-08-17,Would not recommend,2
68428,8567,5,2023-09-06,Service was fine,3
68429,10538,9,2025-09-12,Excellent service,4
68430,17863,8,2024-11-03,Highly recommend,4
68431,10513,9,2025-02-16,Too many fees,2
68432,19077,7,2023-10-30,It is okay,3
68433,17324,8,2025-10-18,Very frustrating,1
68434,17506,9,2025-05-04,Very disappointing,2
68435,11198,8,2025-03-07,Happy with this product,5
68436,9179,6,2024-11-09,Works perfectly,4
68437,14461,7,2023-11-19,Easy to use,5
68438,23037,3,2024-10-12,Decent product,3
68439,11953,8,2024-02-09,Works perfectly,4
68440,12905,3,2025-06-14,Very convenient,5
68441,2668,5,2023-04-09,Not bad,3
68442,18686,6,2025-08-10,Fair product,3
68443,4005,3,2025-10-11,Fair product,3
68444,3370,1,2023-08-27,Very convenient,4
68445,13454,6,2023-05-16,Very reliable,4
68446,12374,5,2024-08-23,Very reliable,4
68447,19881,5,2023-10-14,Very frustrating,2
68448,10168,8,2023-11-25,Very convenient,4
68449,19175,5,2025-07-16,Good interest rate,4
68450,3957,8,2024-03-25,Very disappointing,2
68451,20238,7,2023-05-14,Interest rate too high,2
68452,12881,2,2023-09-30,Acceptable overall,3
68453,12622,4,2024-10-19,Great product,5
68454,16290,7,2024-08-07,Fair product,3
68455,1874,5,2023-08-26,Works perfectly,4
68456,4035,2,2025-10-08,Bad experience,2
68457,577,1,2024-09-17,Customer service was poor,2
68458,24713,9,2024-07-30,Customer service was poor,2
68459,8480,4,2025-03-30,Not worth it,1
68460,24994,4,2025-08-13,Nothing special,3
68461,14987,3,2024-12-19,Great product,4
68462,11448,7,2023-05-08,Excellent service,4
68463,19251,3,2024-10-11,Would not recommend,1
68464,4220,7,2025-04-08,Very convenient,5
68465,10988,5,2023-02-16,Works as expected,3
68466,14817,5,2023-10-06,Works perfectly,4
68467,2293,3,2024-05-17,Works perfectly,4
68468,17320,7,2023-04-12,Good interest rate,4
68469,4872,1,2025-07-03,Service was fine,3
68470,16444,4,2023-11-04,Works as expected,3
68471,13797,1,2023-05-04,Difficult to use,1
68472,2857,3,2023-08-27,Works as expected,3
68473,16547,8,2025-01-11,Easy to use,5
68474,7419,4,2023-10-04,Works perfectly,5
68475,6481,2,2025-10-07,Very satisfied,4
68476,13384,3,2024-09-24,Excellent service,5
68477,18926,8,2023-12-07,It is okay,3
68478,10372,2,2023-08-14,Very convenient,4
68479,23364,8,2024-11-19,Good interest rate,5
68480,15763,9,2025-03-09,Good interest rate,4
68481,20637,5,2023-02-02,Very reliable,4
68482,23038,2,2024-08-18,Too many fees,2
68483,15127,7,2024-10-15,Excellent service,4
68484,4414,1,2023-07-05,Very frustrating,2
68485,15858,3,2025-05-26,Very satisfied,4
68486,3145,8,2023-05-17,Fair product,3
68487,19186,1,2025-10-31,Works as expected,3
68488,12098,1,2024-12-18,Very satisfied,5
68489,18650,2,2024-06-26,Very frustrating,2
68490,20852,3,2024-04-14,No major issues,3
68491,16475,9,2025-11-29,Difficult to use,2
68492,24828,3,2025-01-31,Highly recommend,4
68493,10464,5,2025-06-24,Easy to use,5
68494,24103,9,2024-11-22,Easy to use,4
68495,3346,6,2023-07-30,Customer service was poor,1
68496,12511,2,2024-11-01,Decent product,3
68497,13206,5,2023-08-02,Good interest rate,4
68498,16646,3,2024-08-23,Fair product,3
68499,17612,7,2023-04-12,Works perfectly,4
68500,2684,4,2025-07-07,Very frustrating,1
68501,17235,6,2025-10-01,Excellent service,4
68502,20262,4,2024-11-13,Bad experience,2
68503,3672,1,2025-04-25,Great product,5
68504,13655,2,2023-04-11,Very satisfied,4
68505,24866,9,2023-09-11,Very satisfied,4
68506,3380,4,2025-06-15,Great product,4
68507,3827,1,2024-02-10,Great product,5
68508,3587,8,2023-04-26,Decent product,3
68509,6870,2,2024-09-11,Very disappointing,2
68510,12464,1,2024-06-12,Happy with this product,5
68511,18886,3,2025-08-31,Works as expected,3
68512,20475,1,2025-01-16,Works perfectly,4
68513,18126,1,2025-03-20,Very convenient,4
68514,21158,3,2025-05-02,Very satisfied,4
68515,14628,4,2024-08-28,Difficult to use,2
68516,8638,6,2024-02-22,Easy to use,4
68517,5943,3,2023-08-29,Too many fees,2
68518,20809,8,2023-03-21,Good interest rate,5
68519,20019,6,2023-02-20,Not bad,3
68520,5201,5,2024-11-07,Easy to use,5
68521,10135,2,2024-01-31,Acceptable overall,3
68522,21285,3,2023-12-19,Service was fine,3
68523,21689,1,2024-02-15,Happy with this product,4
68524,23793,7,2024-01-16,Very satisfied,5
68525,22110,1,2023-04-24,Service was fine,3
68526,24511,5,2023-09-25,Very satisfied,4
68527,13291,9,2023-12-24,No major issues,3
68528,10034,7,2023-10-28,Very convenient,5
68529,2686,9,2025-05-21,Very satisfied,4
68530,15296,6,2023-11-03,Decent product,3
68531,5078,4,2024-12-31,Bad experience,2
68532,12869,3,2023-05-07,Works as expected,3
68533,16959,7,2023-02-05,Bad experience,2
68534,16589,6,2025-11-10,It is okay,3
68535,6302,1,2023-09-04,Interest rate too high,1
68536,4644,3,2023-04-01,Great product,4
68537,23429,8,2025-12-01,Excellent service,4
68538,5356,7,2023-07-22,Would not recommend,1
68539,8332,2,2024-07-02,Very disappointing,2
68540,20993,3,2023-08-16,Works perfectly,5
68541,3169,9,2023-07-09,Easy to use,5
68542,11060,9,2024-04-30,Too many fees,2
68543,19651,2,2025-07-19,Not satisfied,1
68544,20553,2,2023-02-18,Not bad,3
68545,13187,2,2024-07-06,Very convenient,4
68546,22712,1,2024-07-25,Very convenient,4
68547,14663,7,2024-06-13,Works as expected,3
68548,6824,2,2023-08-19,Average experience,3
68549,6486,6,2024-05-15,Very convenient,5
68550,17221,5,2024-09-02,Very satisfied,5
68551,3592,8,2025-09-03,Very satisfied,4
68552,16521,7,2024-06-22,Nothing special,3
68553,14113,8,2024-12-12,Excellent service,5
68554,8236,3,2025-09-06,Highly recommend,4
68555,7443,1,2025-04-23,Very satisfied,4
68556,21789,6,2024-06-21,Would not recommend,2
68557,15795,8,2024-04-25,Very satisfied,4
68558,19866,3,2023-01-13,Not bad,3
68559,19385,2,2024-12-15,Fair product,3
68560,11310,5,2023-11-07,Works perfectly,4
68561,2644,3,2024-03-06,Excellent service,5
68562,14105,1,2023-12-06,Happy with this product,4
68563,1307,4,2023-02-10,Very satisfied,4
68564,14932,1,2023-10-01,Nothing special,3
68565,4889,6,2024-06-21,It is okay,3
68566,249,1,2025-09-24,Works perfectly,4
68567,9165,2,2025-08-03,Easy to use,4
68568,6091,3,2024-12-02,Very reliable,4
68569,9879,3,2023-03-30,Great product,4
68570,3941,6,2023-03-25,No major issues,3
68571,18817,1,2025-08-09,Too many fees,2
68572,848,4,2024-11-26,Good interest rate,5
68573,12642,9,2025-02-01,Very convenient,5
68574,24026,1,2024-07-16,Excellent service,4
68575,20915,3,2025-01-02,Highly recommend,5
68576,19230,3,2025-06-26,Very satisfied,5
68577,14260,1,2023-05-25,Easy to use,4
68578,17603,9,2023-12-26,Too many fees,2
68579,19043,8,2025-06-22,Works perfectly,4
68580,2651,9,2024-04-22,Difficult to use,1
68581,18451,2,2024-02-02,No major issues,3
68582,8929,6,2023-02-20,Not bad,3
68583,11437,3,2025-02-03,Customer service was poor,2
68584,5391,5,2024-04-29,Highly recommend,4
68585,24937,1,2025-10-24,Service was fine,3
68586,6437,2,2024-11-13,Very convenient,4
68587,24823,5,2025-07-24,It is okay,3
68588,10386,9,2024-07-26,Not bad,3
68589,19017,9,2023-05-05,Very reliable,4
68590,11453,8,2023-12-07,Would not recommend,2
68591,15751,6,2023-05-18,Highly recommend,4
68592,10610,6,2025-06-10,Great product,4
68593,11123,1,2024-01-07,Not satisfied,1
68594,4707,7,2023-06-04,Interest rate too high,1
68595,7524,3,2024-05-10,Not bad,3
68596,9433,9,2023-02-27,Very frustrating,2
68597,22771,1,2024-06-27,Very frustrating,2
68598,22721,8,2023-11-04,Not satisfied,2
68599,17695,3,2024-10-13,Good interest rate,4
68600,16346,5,2023-06-19,Not bad,3
68601,18969,9,2025-02-27,Not satisfied,1
68602,12950,7,2024-06-26,Difficult to use,1
68603,4640,9,2024-12-29,Not satisfied,1
68604,23313,4,2025-03-07,Customer service was poor,2
68605,7615,8,2024-09-24,Very frustrating,1
68606,24688,3,2024-09-30,Average experience,3
68607,3217,2,2023-02-26,Nothing special,3
68608,23388,2,2024-10-30,Too many fees,2
68609,12307,7,2024-09-17,Easy to use,5
68610,24788,6,2024-09-23,Great product,5
68611,22926,6,2025-07-01,Easy to use,5
68612,13343,4,2024-02-22,Interest rate too high,2
68613,19040,6,2024-11-01,Easy to use,5
68614,3529,4,2025-04-01,Fair product,3
68615,21444,4,2025-06-01,Very convenient,4
68616,10070,6,2023-11-05,Very satisfied,5
68617,4930,2,2025-05-05,Very disappointing,1
68618,2117,3,2023-03-07,Difficult to use,1
68619,8801,5,2023-01-13,Works perfectly,4
68620,14360,8,2024-04-24,Good interest rate,5
68621,2478,7,2024-02-02,No major issues,3
68622,24144,8,2023-10-04,Very frustrating,2
68623,22788,5,2025-12-25,Too many fees,2
68624,2255,9,2024-03-27,Very reliable,5
68625,4296,6,2023-05-26,Excellent service,5
68626,14162,9,2023-04-04,Not satisfied,2
68627,20619,8,2023-10-11,Would not recommend,2
68628,7350,1,2025-04-22,Would not recommend,2
68629,8487,1,2023-06-21,Would not recommend,1
68630,17872,3,2024-01-07,Very disappointing,1
68631,23320,7,2025-10-16,Very disappointing,2
68632,9929,1,2024-03-09,Nothing special,3
68633,2150,5,2025-02-23,Works as expected,3
68634,24470,3,2023-10-19,Works perfectly,5
68635,7320,5,2023-04-23,Happy with this product,4
68636,13822,4,2023-10-07,Acceptable overall,3
68637,10614,6,2025-07-26,Decent product,3
68638,16532,9,2025-08-24,Good interest rate,4
68639,4552,7,2024-05-17,Fair product,3
68640,12411,6,2024-07-04,Not bad,3
68641,4700,3,2024-04-03,Very satisfied,5
68642,12202,8,2024-12-30,Excellent service,4
68643,10093,9,2024-09-12,Highly recommend,4
68644,8312,7,2025-09-20,Very convenient,5
68645,24498,4,2023-11-11,Good interest rate,4
68646,17269,6,2023-07-11,Highly recommend,4
68647,19627,8,2024-12-06,Works perfectly,5
68648,23255,2,2023-08-08,Very reliable,4
68649,5639,4,2023-01-02,Difficult to use,2
68650,17604,3,2024-08-23,Great product,4
68651,8172,6,2025-10-20,Interest rate too high,1
68652,1852,2,2025-11-04,Very satisfied,5
68653,7868,1,2023-05-29,Very satisfied,4
68654,23185,1,2024-03-05,Too many fees,1
68655,1930,9,2025-04-01,Great product,4
68656,122,6,2024-11-29,Good interest rate,5
68657,9064,4,2024-12-07,Excellent service,5
68658,19746,6,2023-10-15,Highly recommend,5
68659,4543,9,2023-08-23,Fair product,3
68660,12884,9,2023-09-08,Highly recommend,4
68661,20282,6,2025-08-09,Highly recommend,4
68662,5274,2,2025-12-27,Very convenient,4
68663,2996,5,2025-07-29,Good interest rate,5
68664,11233,6,2024-03-07,Bad experience,2
68665,6511,7,2025-03-31,Highly recommend,4
68666,14673,6,2024-08-17,Very convenient,4
68667,6923,5,2024-07-03,Happy with this product,5
68668,15943,3,2023-11-24,Customer service was poor,1
68669,12379,3,2023-01-21,Happy with this product,4
68670,24634,7,2023-09-20,Interest rate too high,2
68671,9314,7,2025-02-20,Decent product,3
68672,14702,2,2025-03-11,Excellent service,5
68673,20346,5,2025-10-17,Very disappointing,2
68674,19991,1,2024-05-28,Interest rate too high,2
68675,19986,9,2023-08-06,Very satisfied,5
68676,2609,4,2023-08-07,Acceptable overall,3
68677,21796,4,2024-10-18,Happy with this product,5
68678,15835,5,2023-03-08,Great product,4
68679,24399,9,2025-05-15,Happy with this product,4
68680,16686,5,2023-11-02,Would not recommend,2
68681,16315,4,2023-12-31,Easy to use,5
68682,16859,2,2023-11-23,Very satisfied,5
68683,16332,9,2023-04-15,Not worth it,2
68684,22256,8,2023-11-25,Works perfectly,5
68685,19398,4,2024-12-07,Good interest rate,5
68686,19231,7,2024-12-30,Very frustrating,1
68687,24360,4,2023-08-17,Very reliable,4
68688,3496,9,2025-09-14,Very reliable,4
68689,12184,5,2025-01-21,Too many fees,2
68690,3897,6,2023-09-05,Very reliable,4
68691,22243,8,2024-09-21,Excellent service,4
68692,2630,7,2025-01-21,Very reliable,5
68693,18346,5,2023-06-19,Average experience,3
68694,10590,7,2024-06-26,Excellent service,4
68695,21762,2,2023-11-28,Not worth it,2
68696,23684,4,2023-10-05,No major issues,3
68697,10258,6,2025-06-12,Very satisfied,4
68698,21535,4,2023-12-19,Good interest rate,4
68699,4885,3,2025-06-05,Highly recommend,5
68700,14841,1,2025-08-31,Acceptable overall,3
68701,16842,8,2024-11-24,Not bad,3
68702,10254,8,2023-07-27,Too many fees,2
68703,3018,1,2024-05-31,Good interest rate,5
68704,5637,9,2025-01-29,No major issues,3
68705,17616,5,2023-11-18,Excellent service,5
68706,3483,9,2025-11-20,Interest rate too high,2
68707,24869,6,2024-01-02,Fair product,3
68708,18261,1,2023-11-08,Very frustrating,2
68709,12442,4,2025-11-05,Interest rate too high,2
68710,8832,6,2025-12-20,Very reliable,5
68711,12054,8,2025-12-21,Very convenient,4
68712,18618,8,2025-05-18,Great product,5
68713,18484,1,2025-06-21,Not bad,3
68714,8413,1,2025-07-15,Customer service was poor,1
68715,23145,7,2024-02-05,Average experience,3
68716,18246,7,2025-11-10,Happy with this product,5
68717,13536,9,2023-07-25,Very satisfied,4
68718,6359,1,2024-04-25,Bad experience,1
68719,7967,6,2025-10-23,Too many fees,2
68720,4202,3,2024-12-01,Works as expected,3
68721,10184,5,2024-08-23,Excellent service,5
68722,2133,3,2024-09-01,Easy to use,5
68723,1520,2,2025-12-21,Not worth it,2
68724,20980,4,2025-09-01,Very convenient,5
68725,20928,3,2023-08-30,Very disappointing,2
68726,15006,1,2023-08-07,Excellent service,4
68727,12218,6,2024-08-14,Would not recommend,2
68728,1800,5,2025-08-27,Nothing special,3
68729,13632,9,2023-02-23,Works as expected,3
68730,21691,1,2023-03-17,Too many fees,2
68731,2913,3,2023-12-27,Very satisfied,5
68732,17791,1,2025-02-10,Happy with this product,4
68733,17420,3,2024-01-12,Excellent service,5
68734,24987,8,2025-03-29,Very disappointing,2
68735,24413,3,2024-03-22,Very disappointing,1
68736,23754,2,2023-05-27,Good interest rate,4
68737,11394,1,2023-11-04,Bad experience,1
68738,17481,4,2024-08-19,Not satisfied,1
68739,2203,3,2023-12-24,Too many fees,2
68740,8289,9,2024-08-23,Service was fine,3
68741,1113,5,2025-09-05,Not satisfied,1
68742,9572,2,2025-12-21,It is okay,3
68743,3017,8,2023-12-16,Customer service was poor,1
68744,18396,4,2024-11-10,Not bad,3
68745,7165,4,2024-08-23,Happy with this product,5
68746,32,4,2025-04-08,Excellent service,4
68747,13101,4,2025-07-27,Very frustrating,2
68748,2084,8,2023-11-23,Very reliable,5
68749,677,9,2024-12-28,Service was fine,3
68750,9844,2,2024-09-23,Very satisfied,4
68751,7657,5,2024-01-06,Easy to use,5
68752,13655,8,2023-09-14,No major issues,3
68753,12244,6,2024-01-04,No major issues,3
68754,1225,6,2023-07-23,Highly recommend,4
68755,23192,2,2024-07-14,Excellent service,4
68756,23503,1,2025-03-18,Easy to use,4
68757,5640,5,2023-03-24,Nothing special,3
68758,220,5,2023-02-09,Happy with this product,4
68759,19173,4,2024-07-31,Very convenient,5
68760,4167,7,2024-09-10,Very satisfied,5
68761,11056,2,2025-02-22,Service was fine,3
68762,1085,3,2025-01-26,Works perfectly,5
68763,4174,2,2025-09-28,Good interest rate,4
68764,772,4,2024-02-21,Great product,4
68765,11470,1,2024-11-02,Acceptable overall,3
68766,67,9,2023-01-29,Acceptable overall,3
68767,8573,7,2025-01-30,Very reliable,4
68768,15346,5,2025-07-22,Very convenient,5
68769,14584,5,2024-12-30,Not satisfied,2
68770,2254,2,2023-04-26,Not worth it,2
68771,16656,3,2023-12-21,Customer service was poor,1
68772,18354,3,2025-09-04,Works perfectly,4
68773,23223,4,2025-02-04,Very satisfied,5
68774,13411,5,2025-05-18,Very disappointing,2
68775,19107,3,2024-12-18,Too many fees,2
68776,19434,5,2023-03-30,Interest rate too high,1
68777,10342,7,2024-11-11,Works perfectly,4
68778,4136,1,2023-02-10,Very frustrating,2
68779,5752,4,2024-10-01,Good interest rate,5
68780,12898,8,2024-08-04,Customer service was poor,2
68781,5908,1,2023-07-23,Bad experience,1
68782,21130,3,2023-12-08,Nothing special,3
68783,10461,2,2025-01-02,Very frustrating,1
68784,8861,3,2024-11-24,Not bad,3
68785,17703,8,2023-01-02,Excellent service,5
68786,3009,1,2023-01-15,Easy to use,5
68787,5992,9,2024-01-05,Easy to use,5
68788,10209,3,2023-08-14,Interest rate too high,1
68789,3898,7,2024-04-13,Good interest rate,5
68790,4655,7,2025-11-05,Works as expected,3
68791,4704,8,2025-02-06,Very disappointing,1
68792,18343,4,2023-06-20,Acceptable overall,3
68793,18404,4,2024-02-19,Fair product,3
68794,4415,3,2025-02-22,Very convenient,4
68795,22356,4,2024-02-20,Service was fine,3
68796,244,5,2023-07-21,Highly recommend,5
68797,23189,5,2024-05-01,Happy with this product,4
68798,7451,6,2023-02-18,Easy to use,4
68799,8932,2,2024-01-26,Very reliable,4
68800,14922,1,2023-02-21,Very frustrating,1
68801,17302,7,2023-11-01,Highly recommend,5
68802,10806,2,2025-09-18,Not bad,3
68803,20023,7,2024-06-13,Very convenient,5
68804,5221,7,2023-04-27,Easy to use,4
68805,5894,5,2024-03-31,Acceptable overall,3
68806,8825,8,2023-01-22,Nothing special,3
68807,17206,4,2023-03-04,Decent product,3
68808,18995,8,2023-09-28,Nothing special,3
68809,6333,2,2023-04-02,Happy with this product,4
68810,9588,7,2023-04-15,Difficult to use,2
68811,12250,4,2024-05-07,Interest rate too high,1
68812,4427,1,2023-08-31,Easy to use,5
68813,17966,7,2024-07-23,Excellent service,4
68814,22919,7,2025-09-08,Interest rate too high,2
68815,11022,1,2023-07-09,Service was fine,3
68816,16878,1,2023-06-25,Very convenient,5
68817,5850,2,2025-09-24,Very satisfied,4
68818,6074,3,2024-01-22,Customer service was poor,1
68819,4027,8,2025-03-11,Not satisfied,2
68820,6334,8,2025-05-13,Service was fine,3
68821,12846,9,2025-09-10,Service was fine,3
68822,12786,8,2023-08-25,Very reliable,5
68823,21724,1,2023-05-29,Very reliable,5
68824,5038,9,2023-08-22,Great product,5
68825,1600,9,2024-09-20,Not satisfied,1
68826,16098,3,2025-11-11,Very convenient,4
68827,579,6,2025-06-08,Nothing special,3
68828,6810,7,2023-07-21,Difficult to use,2
68829,10557,7,2025-07-28,Average experience,3
68830,6830,5,2023-03-05,Nothing special,3
68831,14499,5,2025-07-04,Bad experience,2
68832,23833,6,2024-11-02,Easy to use,4
68833,18649,3,2025-08-17,Not satisfied,1
68834,21985,9,2023-04-04,Nothing special,3
68835,15100,8,2025-08-27,Happy with this product,4
68836,24602,6,2023-09-03,Decent product,3
68837,21805,7,2024-10-25,Interest rate too high,2
68838,23258,7,2023-04-15,Very reliable,4
68839,3017,6,2024-10-24,Great product,4
68840,23311,1,2023-04-29,Happy with this product,4
68841,6079,4,2025-06-14,Very convenient,4
68842,14888,9,2023-07-29,Works as expected,3
68843,24170,8,2024-01-31,No major issues,3
68844,13194,2,2025-12-30,Highly recommend,5
68845,3763,6,2023-10-10,Good interest rate,5
68846,2803,8,2025-11-07,Easy to use,4
68847,11856,8,2025-11-02,Not satisfied,2
68848,17470,6,2024-08-03,Very disappointing,2
68849,3203,1,2025-12-10,Service was fine,3
68850,1877,6,2025-02-03,Too many fees,2
68851,791,7,2025-11-21,Not bad,3
68852,4225,1,2023-11-04,It is okay,3
68853,21440,2,2025-09-03,Decent product,3
68854,23765,7,2025-06-17,Average experience,3
68855,24567,5,2024-12-30,Difficult to use,2
68856,8466,7,2023-01-31,Works as expected,3
68857,19282,2,2025-01-01,Happy with this product,5
68858,17005,4,2025-10-23,Very satisfied,5
68859,15606,7,2024-04-27,Interest rate too high,1
68860,2975,3,2024-12-07,Highly recommend,4
68861,17782,8,2023-07-31,Excellent service,5
68862,20808,8,2024-01-18,Interest rate too high,2
68863,24111,7,2023-01-17,Highly recommend,4
68864,8440,3,2024-08-31,Would not recommend,1
68865,6241,4,2023-10-16,Decent product,3
68866,6065,6,2024-01-26,Very convenient,4
68867,7485,2,2023-04-28,Highly recommend,4
68868,24413,8,2024-10-08,Very reliable,4
68869,11164,9,2023-05-29,Customer service was poor,2
68870,20819,9,2024-12-30,Very frustrating,1
68871,7307,5,2024-09-29,Excellent service,5
68872,23544,6,2023-05-08,Good interest rate,5
68873,2032,5,2024-04-29,Decent product,3
68874,4333,6,2025-03-21,Very frustrating,1
68875,1798,6,2025-04-20,Customer service was poor,2
68876,11029,6,2023-09-03,Happy with this product,4
68877,11876,3,2023-03-31,Very reliable,4
68878,2980,7,2025-06-04,Excellent service,5
68879,168,7,2025-01-05,Very disappointing,2
68880,19763,6,2024-01-30,Highly recommend,4
68881,749,7,2023-06-09,Excellent service,5
68882,6238,8,2024-01-30,Fair product,3
68883,17780,8,2025-05-14,Very satisfied,4
68884,16964,7,2024-01-27,Acceptable overall,3
68885,23651,2,2024-12-05,Customer service was poor,1
68886,4897,4,2023-10-16,Too many fees,2
68887,22707,7,2025-09-11,Acceptable overall,3
68888,8487,3,2024-07-04,Excellent service,5
68889,23157,3,2024-06-12,Highly recommend,5
68890,20982,3,2025-08-21,Works perfectly,4
68891,11072,8,2023-11-12,Good interest rate,4
68892,3766,5,2025-04-18,No major issues,3
68893,3096,7,2023-03-24,Very frustrating,2
68894,14474,4,2025-01-28,Would not recommend,2
68895,14301,4,2023-08-02,Highly recommend,4
68896,18110,2,2023-09-17,Acceptable overall,3
68897,20041,6,2023-11-19,Nothing special,3
68898,19808,8,2023-07-21,Happy with this product,4
68899,12717,9,2024-10-15,Easy to use,5
68900,11386,7,2023-04-15,Happy with this product,4
68901,12825,8,2024-03-19,No major issues,3
68902,20812,7,2025-09-17,Fair product,3
68903,23161,7,2025-02-12,It is okay,3
68904,6016,7,2025-04-25,Great product,5
68905,21851,6,2024-05-28,Service was fine,3
68906,15136,9,2023-04-09,Excellent service,5
68907,6871,7,2025-10-15,No major issues,3
68908,19338,4,2025-12-10,Highly recommend,4
68909,271,1,2025-06-08,Nothing special,3
68910,8332,6,2025-02-25,Too many fees,2
68911,2532,8,2024-01-02,Excellent service,4
68912,19515,8,2023-10-29,Good interest rate,5
68913,14635,6,2025-08-28,Highly recommend,5
68914,24430,3,2025-09-27,Not bad,3
68915,671,5,2025-07-05,Too many fees,2
68916,18879,7,2025-10-11,Happy with this product,4
68917,16009,7,2023-05-13,Very satisfied,4
68918,11417,9,2024-12-07,Easy to use,5
68919,4522,3,2025-03-03,Service was fine,3
68920,23454,9,2024-11-13,Very satisfied,4
68921,6313,1,2023-01-08,Works perfectly,4
68922,18935,1,2023-04-29,Very satisfied,5
68923,18944,8,2025-09-11,Highly recommend,4
68924,2123,1,2024-06-09,Great product,5
68925,24416,5,2023-03-28,Excellent service,4
68926,19196,2,2023-09-15,Excellent service,5
68927,17470,7,2025-09-28,Works perfectly,4
68928,5676,4,2024-04-19,Works perfectly,4
68929,12103,7,2025-03-04,Excellent service,4
68930,14106,2,2025-09-05,Nothing special,3
68931,17035,8,2023-05-24,Too many fees,2
68932,20654,9,2023-08-05,Service was fine,3
68933,1783,3,2024-06-02,Not satisfied,2
68934,17401,1,2025-07-06,Fair product,3
68935,4668,4,2025-08-16,Excellent service,4
68936,2247,3,2024-03-12,Very disappointing,1
68937,5510,4,2024-06-02,Acceptable overall,3
68938,19089,9,2024-10-12,Interest rate too high,1
68939,1260,8,2025-01-22,Works perfectly,5
68940,10274,5,2024-01-08,Highly recommend,4
68941,12822,7,2023-03-03,Very frustrating,2
68942,11053,1,2024-03-09,Decent product,3
68943,22522,5,2023-03-22,Decent product,3
68944,10324,8,2025-10-02,Great product,5
68945,23086,1,2024-07-13,Not worth it,2
