customer_id,city_id,age,gender,marital_status,profession,religion,education_level,income,household_size
19280,225,88,Male,Single,Retired,Christian,High School,-1266,1
19281,151,30,Male,Single,Homemaker,Other,High School,59735,4
19282,252,36,Male,Single,Working,Hindu,Master,65391,4
19283,254,51,Female,Single,Homemaker,Muslim,High School,61306,3
19284,64,25,Female,Widowed,Working,Muslim,Bachelor,76381,2
19285,241,27,Male,Single,Business Owner,Hindu,Bachelor,122626,5
19286,235,49,Male,Single,Working,Hindu,Bachelor,65265,5
19287,162,64,Male,Married,Homemaker,Muslim,Bachelor,59313,6
19288,68,64,Male,Single,Working,Christian,High School,62620,5
19289,46,80,Female,Married,Retired,Christian,High School,9699,2
19290,158,29,Female,Single,Homemaker,Hindu,Bachelor,78400,5
19291,139,25,Female,Single,Student,Hindu,Master,16379,4
19292,85,22,Male,Widowed,Student,Other,Bachelor,5983,5
19293,217,24,Female,Single,Student,Christian,Bachelor,15580,5
19294,261,67,Male,Married,Retired,Christian,High School,20198,2
19295,77,20,Female,Married,Student,Muslim,Bachelor,21721,2
19296,246,51,Male,Single,Working,Muslim,High School,60961,2
19297,209,83,Male,Married,Retired,Muslim,Master,25237,2
19298,90,59,Male,Married,Working,Hindu,High School,57269,5
19299,27,81,Male,Single,Retired,None,Bachelor,18690,3
19300,82,37,Male,Single,Homemaker,Christian,PhD,48093,4
19301,191,34,Male,Single,Business Owner,Hindu,High School,142187,6
19302,65,46,Male,Married,Working,None,Bachelor,67014,3
19303,104,81,Female,Married,Retired,Hindu,Master,24247,3
19304,69,22,Male,Single,Student,Christian,Bachelor,17199,5
19305,68,64,Female,Single,Homemaker,Muslim,Bachelor,67682,2
19306,248,65,Male,Single,Retired,Christian,High School,28109,1
19307,134,83,Male,Married,Retired,Hindu,High School,20502,2
19308,242,31,Female,Widowed,Business Owner,Hindu,PhD,119895,4
19309,128,78,Female,Widowed,Retired,Muslim,Bachelor,38714,1
19310,72,20,Male,Single,Working,Muslim,Bachelor,72957,3
19311,159,51,Female,Divorced,Working,Christian,Master,59557,4
19312,172,52,Female,Single,Working,Christian,Master,73999,4
19313,141,81,Male,Married,Retired,Hindu,High School,27855,1
19314,53,55,Female,Married,Business Owner,Christian,Master,97616,4
19315,114,35,Male,Single,Working,Christian,Bachelor,49053,3
19316,223,77,Male,Single,Retired,Muslim,Bachelor,35294,1
19317,75,82,Male,Single,Retired,Christian,Bachelor,29558,1
19318,159,59,Male,Single,Unemployed,Other,Master,0,2
19319,17,53,Female,Divorced,Working,Hindu,Bachelor,64048,4
19320,72,81,Male,Single,Retired,Christian,PhD,35036,1
19321,173,66,Male,Married,Retired,Hindu,Bachelor,48410,2
19322,163,62,Female,Single,Working,Other,Bachelor,53402,3
19323,277,57,Female,Married,Working,Hindu,Master,90289,5
19324,210,35,Male,Single,Working,Hindu,Bachelor,47752,4
19325,39,71,Male,Married,Retired,Christian,High School,30893,1
19326,237,35,Female,Single,Working,Hindu,High School,76592,3
19327,259,22,Female,Single,Student,Christian,Master,3702,4
19328,216,25,Female,Single,Student,Muslim,Bachelor,10613,5
19329,196,88,Male,Married,Retired,Muslim,High School,46234,1
19330,240,85,Male,Divorced,Retired,Muslim,Master,34836,2
19331,239,66,Male,Married,Retired,Christian,High School,38580,2
19332,271,76,Female,Single,Retired,Hindu,High School,36523,2
19333,248,44,Female,Divorced,Homemaker,Christian,High School,77095,2
19334,12,43,Male,Single,Working,Muslim,Master,60683,5
19335,137,78,Male,Widowed,Retired,Christian,Master,25914,2
19336,39,89,Male,Married,Retired,Other,High School,21454,1
19337,105,82,Male,Divorced,Retired,Muslim,PhD,50528,2
19338,223,67,Female,Married,Retired,Muslim,High School,22051,2
19339,36,63,Male,Single,Working,Christian,High School,44644,4
19340,178,49,Female,Married,Business Owner,Muslim,High School,99132,5
19341,56,56,Female,Divorced,Working,Muslim,Master,56560,6
19342,139,24,Female,Single,Student,Muslim,Bachelor,17768,3
19343,143,70,Male,Married,Retired,Other,High School,26591,2
19344,218,83,Male,Divorced,Retired,Hindu,Master,11232,2
19345,115,58,Male,Married,Working,Hindu,PhD,54761,4
19346,154,64,Male,Single,Homemaker,None,High School,82478,4
19347,248,76,Male,Married,Retired,Christian,Bachelor,15729,1
19348,158,46,Male,Married,Business Owner,Christian,Bachelor,97317,2
19349,32,22,Male,Single,Student,Christian,Bachelor,5570,4
19350,256,35,Female,Single,Working,Muslim,Bachelor,75177,6
19351,245,46,Female,Married,Homemaker,Muslim,Master,49118,6
19352,278,49,Male,Single,Working,Muslim,Bachelor,46857,3
19353,264,27,Female,Single,Business Owner,Christian,Bachelor,158200,5
19354,206,62,Male,Married,Working,Hindu,Bachelor,84100,5
19355,7,60,Male,Single,Working,Muslim,Master,35967,4
19356,164,88,Male,Single,Retired,Christian,High School,11124,2
19357,64,59,Female,Married,Homemaker,Hindu,Bachelor,65179,5
19358,175,79,Male,Married,Retired,Muslim,High School,37820,1
19359,265,36,Male,Married,Unemployed,Muslim,PhD,0,4
19360,200,79,Male,Married,Retired,Christian,Bachelor,25071,2
19361,90,37,Female,Single,Business Owner,Hindu,PhD,144962,6
19362,149,79,Female,Single,Retired,Hindu,Master,21408,1
19363,87,68,Female,Single,Retired,Muslim,Bachelor,34483,1
19364,18,60,Male,Single,Homemaker,Hindu,High School,20322,3
19365,213,67,Female,Widowed,Retired,Hindu,High School,11741,2
19366,216,26,Female,Single,Unemployed,Christian,High School,0,4
19367,261,27,Female,Married,Homemaker,Muslim,High School,31822,3
19368,247,54,Male,Single,Working,Christian,High School,59102,4
19369,10,68,Female,Divorced,Retired,Christian,High School,16790,1
19370,77,56,Male,Married,Working,Christian,Bachelor,49662,3
19371,171,28,Female,Single,Working,Muslim,Master,56236,4
19372,211,23,Female,Single,Student,Muslim,Bachelor,18333,6
19373,70,73,Female,Single,Retired,Hindu,Bachelor,38054,1
19374,105,36,Female,Single,Working,Other,High School,41677,6
19375,203,57,Female,Single,Homemaker,Hindu,High School,49506,3
19376,72,50,Female,Single,Business Owner,Christian,High School,137389,5
19377,175,23,Male,Married,Student,Christian,Bachelor,10292,3
19378,151,89,Male,Married,Retired,Christian,High School,14481,2
19379,133,46,Female,Married,Homemaker,Hindu,Bachelor,60346,4
19380,21,19,Male,Married,Student,Hindu,Master,10035,5
19381,90,68,Female,Single,Retired,Muslim,Master,28273,1
19382,55,70,Male,Single,Retired,Muslim,Bachelor,28512,1
19383,231,39,Male,Divorced,Working,Muslim,High School,41426,3
19384,91,76,Female,Single,Retired,Muslim,High School,13087,2
19385,135,77,Female,Married,Retired,Christian,Master,20790,3
19386,249,21,Female,Married,Student,Christian,Bachelor,6189,6
19387,98,87,Male,Single,Retired,Other,Bachelor,34166,1
19388,42,48,Male,Married,Working,Hindu,High School,42647,5
19389,65,73,Female,Married,Retired,Other,Master,29297,1
19390,110,65,Female,Single,Retired,Hindu,Bachelor,29225,2
19391,228,46,Female,Married,Working,Hindu,Master,67248,3
19392,78,23,Male,Single,Student,Hindu,Master,11119,5
19393,60,46,Female,Married,Working,Hindu,Bachelor,56038,2
19394,125,82,Male,Divorced,Retired,Christian,High School,19113,2
19395,107,72,Male,Single,Retired,Muslim,High School,16627,3
19396,4,50,Male,Single,Working,Hindu,Bachelor,54621,6
19397,29,85,Female,Single,Retired,Christian,Bachelor,35494,1
19398,102,20,Female,Married,Student,Muslim,Bachelor,13129,2
19399,181,77,Female,Married,Retired,Muslim,Bachelor,28359,1
19400,231,43,Male,Divorced,Business Owner,Hindu,Master,100754,3
19401,193,23,Male,Widowed,Student,Muslim,Bachelor,16297,5
19402,183,42,Female,Married,Working,Hindu,Bachelor,60713,4
19403,11,88,Male,Married,Retired,Christian,Bachelor,31720,2
19404,88,63,Female,Married,Homemaker,Muslim,Bachelor,51187,4
19405,136,80,Male,Single,Retired,Muslim,High School,35621,2
19406,180,89,Male,Single,Retired,None,High School,7267,1
19407,154,46,Female,Married,Business Owner,Hindu,High School,94629,4
19408,63,59,Female,Married,Working,Muslim,Bachelor,35687,4
19409,213,35,Female,Single,Homemaker,Christian,Master,43377,3
19410,241,65,Male,Single,Retired,Hindu,PhD,26011,1
19411,118,43,Female,Married,Working,Other,Master,55599,3
19412,131,73,Male,Married,Retired,Muslim,Bachelor,43807,1
19413,64,36,Male,Single,Homemaker,Muslim,High School,51551,3
19414,112,34,Female,Single,Homemaker,Christian,High School,69420,2
19415,271,37,Female,Widowed,Business Owner,Christian,High School,161461,3
19416,172,73,Male,Single,Retired,Hindu,High School,33188,3
19417,138,72,Male,Married,Retired,Hindu,Bachelor,35677,3
19418,256,49,Female,Single,Working,Christian,Bachelor,66653,4
19419,212,89,Male,Married,Retired,Hindu,High School,17359,3
19420,62,43,Female,Married,Homemaker,Hindu,Master,53861,4
19421,112,88,Female,Single,Retired,Muslim,Bachelor,50456,1
19422,236,79,Female,Single,Retired,Hindu,PhD,18534,1
19423,254,62,Female,Married,Working,Hindu,Bachelor,61922,6
19424,263,68,Female,Single,Retired,Christian,High School,7830,2
19425,233,27,Female,Single,Working,Hindu,Master,51264,5
19426,190,80,Female,Married,Retired,Muslim,Master,34815,1
19427,44,29,Female,Married,Working,Christian,Master,48480,2
19428,216,64,Male,Married,Working,Muslim,Bachelor,58535,3
19429,228,55,Male,Single,Working,None,Bachelor,71241,4
19430,247,39,Female,Single,Working,Muslim,High School,65247,3
19431,92,77,Male,Widowed,Retired,Christian,Bachelor,-5332,2
19432,107,43,Female,Married,Working,Christian,Master,42988,5
19433,52,48,Male,Single,Unemployed,Hindu,Bachelor,0,6
19434,24,28,Female,Single,Working,Christian,Master,47512,5
19435,282,43,Male,Single,Homemaker,Other,High School,42640,4
19436,245,57,Male,Single,Working,Hindu,Bachelor,74100,4
19437,89,44,Female,Married,Homemaker,Hindu,Master,37640,3
19438,216,39,Female,Married,Homemaker,Christian,High School,43269,4
19439,203,82,Female,Divorced,Retired,Christian,High School,23642,3
19440,157,60,Female,Single,Working,Muslim,Master,66838,5
19441,134,19,Male,Married,Student,Christian,Master,10166,5
19442,74,64,Female,Married,Working,Muslim,Bachelor,59587,3
19443,190,34,Male,Single,Unemployed,Other,Bachelor,0,3
19444,153,71,Female,Single,Retired,Muslim,Master,35,3
19445,178,70,Male,Married,Retired,Christian,High School,38253,2
19446,46,70,Female,Single,Retired,None,High School,16053,1
19447,211,89,Female,Married,Retired,Hindu,High School,28767,3
19448,246,73,Female,Married,Retired,None,High School,35441,2
19449,109,84,Female,Divorced,Retired,Hindu,PhD,27546,2
19450,260,31,Female,Married,Working,Christian,High School,42226,5
19451,45,61,Male,Divorced,Working,Muslim,Bachelor,55057,5
19452,53,52,Male,Single,Working,Muslim,Master,41768,4
19453,261,36,Male,Divorced,Business Owner,Muslim,High School,125600,5
19454,102,42,Male,Married,Homemaker,Hindu,High School,67531,3
19455,26,39,Male,Single,Business Owner,Hindu,PhD,115604,4
19456,91,22,Male,Single,Working,Christian,High School,30476,2
19457,112,29,Male,Single,Working,Christian,Bachelor,67786,6
19458,211,84,Male,Divorced,Retired,Hindu,Bachelor,21058,1
19459,136,78,Male,Married,Retired,Muslim,High School,35416,1
19460,86,52,Male,Single,Unemployed,Muslim,Master,0,6
19461,3,71,Male,Married,Retired,Christian,Bachelor,25629,1
19462,105,88,Male,Single,Retired,Christian,Bachelor,13278,1
19463,144,37,Male,Married,Unemployed,Christian,High School,0,4
19464,133,85,Male,Single,Retired,Christian,High School,26376,2
19465,96,76,Male,Married,Retired,Christian,Master,16708,2
19466,143,66,Female,Single,Retired,Hindu,High School,21361,1
19467,65,32,Female,Divorced,Working,Muslim,High School,57982,6
19468,87,54,Male,Single,Working,Hindu,High School,92314,3
19469,138,31,Female,Single,Working,Christian,Bachelor,29715,3
19470,227,51,Female,Divorced,Working,Muslim,Bachelor,38887,4
19471,251,76,Male,Divorced,Retired,Muslim,Master,19783,1
19472,20,20,Male,Single,Student,Other,Bachelor,9760,2
19473,265,89,Female,Married,Retired,Muslim,Master,20142,2
19474,230,78,Female,Married,Retired,Christian,High School,35241,1
19475,32,70,Female,Married,Retired,Hindu,Bachelor,28777,2
19476,21,59,Male,Married,Business Owner,Muslim,Master,118293,2
19477,179,56,Male,Married,Unemployed,Hindu,Bachelor,0,5
19478,84,30,Female,Widowed,Homemaker,Christian,Bachelor,66170,6
19479,264,54,Female,Single,Homemaker,Other,High School,51477,5
19480,38,22,Female,Married,Student,Christian,Master,27442,6
19481,278,45,Male,Married,Homemaker,Other,Bachelor,27816,3
19482,266,84,Male,Single,Retired,Muslim,Bachelor,34403,3
19483,259,34,Female,Married,Working,Christian,Master,65047,3
19484,23,65,Female,Married,Retired,Hindu,High School,28102,1
19485,229,67,Male,Divorced,Retired,Hindu,High School,13352,1
19486,233,83,Male,Single,Retired,Muslim,Bachelor,20682,3
19487,52,69,Male,Single,Retired,Christian,Bachelor,22383,1
19488,261,38,Male,Married,Homemaker,Hindu,High School,58403,3
19489,282,48,Male,Widowed,Working,Muslim,High School,43282,3
19490,151,51,Male,Single,Business Owner,Hindu,High School,144987,3
19491,228,77,Male,Single,Retired,Christian,Master,28897,2
19492,127,27,Female,Single,Working,Christian,High School,87812,4
19493,262,89,Female,Married,Retired,Muslim,High School,19151,2
19494,200,68,Male,Married,Retired,Other,Master,40932,2
19495,155,60,Female,Widowed,Working,Other,Bachelor,45478,3
19496,250,86,Male,Single,Retired,Hindu,Bachelor,30298,1
19497,253,34,Male,Single,Unemployed,Hindu,High School,0,3
19498,77,75,Female,Married,Retired,Other,Bachelor,40345,2
19499,81,29,Male,Single,Homemaker,Hindu,Bachelor,86421,3
19500,214,34,Male,Single,Business Owner,Hindu,High School,72081,3
19501,266,28,Female,Married,Unemployed,Christian,Bachelor,0,5
19502,115,60,Female,Single,Business Owner,Christian,High School,82661,3
19503,57,85,Male,Divorced,Retired,Muslim,Master,15577,2
19504,64,72,Female,Married,Retired,Hindu,High School,33250,2
19505,94,44,Male,Married,Working,Muslim,High School,76052,5
19506,57,86,Female,Married,Retired,Hindu,High School,20610,3
19507,123,48,Male,Married,Working,None,Bachelor,63703,4
19508,84,51,Male,Single,Working,Christian,Bachelor,80997,5
19509,67,51,Female,Married,Working,Christian,Master,42755,4
19510,40,62,Female,Single,Unemployed,Muslim,Bachelor,0,3
19511,166,34,Male,Married,Unemployed,Muslim,High School,0,5
19512,137,84,Male,Married,Retired,Hindu,Bachelor,18093,2
19513,180,23,Female,Widowed,Student,Hindu,Bachelor,13683,3
19514,154,82,Male,Single,Retired,Muslim,High School,18585,2
19515,8,35,Female,Married,Homemaker,Muslim,High School,79921,2
19516,216,80,Female,Single,Retired,Hindu,Bachelor,11013,3
19517,48,48,Male,Married,Business Owner,Muslim,Bachelor,171086,3
19518,105,46,Female,Divorced,Homemaker,Muslim,High School,71270,3
19519,274,80,Male,Single,Retired,Hindu,PhD,16544,2
19520,117,48,Female,Divorced,Working,Christian,Master,83853,2
19521,202,72,Female,Single,Retired,Hindu,Master,15756,1
19522,144,19,Female,Single,Working,Muslim,Master,67175,1
19523,62,42,Female,Single,Unemployed,Hindu,PhD,0,2
19524,70,20,Male,Single,Student,Muslim,Bachelor,3280,5
19525,49,65,Female,Single,Retired,Hindu,High School,21437,1
19526,281,26,Male,Married,Working,Christian,Master,74741,5
19527,43,41,Female,Divorced,Homemaker,Hindu,High School,58916,5
19528,273,49,Female,Married,Homemaker,Muslim,Master,76006,3
19529,36,55,Female,Married,Working,Muslim,High School,59015,5
19530,52,27,Female,Married,Business Owner,Hindu,Bachelor,109909,4
19531,87,45,Male,Married,Working,Christian,Bachelor,62699,2
19532,195,45,Female,Divorced,Business Owner,Muslim,Bachelor,121674,4
19533,80,52,Female,Married,Working,Muslim,High School,61717,6
19534,101,84,Male,Married,Retired,Hindu,Bachelor,9290,1
19535,280,62,Female,Married,Homemaker,Hindu,High School,78889,6
19536,125,28,Male,Single,Homemaker,Hindu,Bachelor,45658,4
19537,243,39,Male,Widowed,Working,Hindu,High School,50056,4
19538,219,35,Female,Single,Working,Hindu,High School,65732,4
19539,162,76,Female,Single,Retired,Hindu,Bachelor,16787,2
19540,209,67,Male,Married,Retired,Hindu,PhD,20785,2
19541,27,26,Female,Single,Working,Christian,High School,60345,5
19542,170,30,Male,Single,Unemployed,Hindu,High School,0,4
19543,208,54,Male,Single,Homemaker,Christian,High School,64308,6
19544,25,75,Male,Married,Retired,Christian,Bachelor,30279,2
19545,262,81,Male,Married,Retired,Christian,Master,11859,1
19546,123,65,Female,Single,Retired,Muslim,Bachelor,41386,1
19547,38,49,Female,Married,Working,Other,Bachelor,79963,5
19548,255,32,Male,Divorced,Working,Muslim,Bachelor,68104,6
19549,61,31,Male,Widowed,Homemaker,Muslim,Bachelor,62602,4
19550,74,84,Female,Single,Retired,Hindu,Bachelor,18930,2
19551,96,86,Female,Married,Retired,Christian,Master,1854,1
19552,173,31,Male,Divorced,Working,Muslim,Bachelor,76397,3
19553,117,35,Male,Single,Working,Hindu,PhD,65863,3
19554,77,55,Female,Single,Working,Hindu,Bachelor,73274,2
19555,9,48,Female,Married,Working,Christian,High School,56562,3
19556,226,20,Male,Married,Student,Muslim,Bachelor,9608,6
19557,151,29,Male,Married,Working,Muslim,Master,51904,4
19558,140,68,Male,Married,Retired,Muslim,High School,45564,1
19559,51,20,Female,Single,Student,Hindu,Bachelor,16272,3
19560,94,22,Female,Single,Student,Other,Bachelor,9019,3
19561,19,30,Female,Single,Homemaker,Hindu,Master,64117,5
19562,235,67,Female,Single,Retired,Christian,High School,17415,3
19563,79,65,Male,Divorced,Retired,Muslim,High School,4021,1
19564,255,46,Male,Single,Business Owner,Christian,High School,107719,5
19565,236,87,Male,Single,Retired,Hindu,Bachelor,18848,1
19566,159,64,Female,Married,Working,Hindu,Master,58254,5
19567,90,31,Female,Single,Homemaker,Hindu,Master,62910,3
19568,123,89,Female,Widowed,Retired,None,High School,25072,1
19569,221,44,Female,Divorced,Unemployed,Christian,Bachelor,0,3
19570,136,72,Male,Single,Retired,Hindu,Bachelor,28186,3
19571,193,60,Male,Married,Working,Christian,High School,64759,6
19572,139,64,Male,Single,Working,Christian,PhD,59356,5
19573,8,51,Male,Married,Working,Hindu,High School,74832,4
19574,156,51,Male,Single,Working,Christian,Bachelor,65646,5
19575,161,45,Female,Married,Business Owner,Christian,Bachelor,138197,3
19576,163,49,Male,Married,Working,Muslim,Bachelor,62614,6
19577,92,39,Female,Married,Working,Hindu,High School,49877,3
19578,284,51,Female,Married,Working,Christian,Bachelor,38036,5
19579,217,25,Female,Divorced,Student,Christian,Master,11191,4
19580,202,51,Female,Divorced,Business Owner,Christian,Bachelor,119135,5
19581,60,64,Male,Married,Business Owner,Muslim,Bachelor,82555,5
19582,31,24,Female,Divorced,Working,Muslim,Master,55485,1
19583,153,65,Female,Single,Retired,Muslim,High School,17770,1
19584,117,63,Male,Single,Homemaker,Christian,Bachelor,80863,3
19585,158,33,Male,Divorced,Homemaker,Hindu,Bachelor,91741,4
19586,29,68,Female,Married,Retired,Christian,PhD,26083,1
19587,282,41,Female,Single,Homemaker,Hindu,Master,64590,2
19588,262,60,Male,Married,Unemployed,Christian,Bachelor,0,6
19589,102,21,Male,Divorced,Working,Other,High School,55562,1
19590,71,51,Female,Married,Working,Christian,High School,57428,3
19591,252,81,Female,Single,Retired,Muslim,PhD,28137,1
19592,207,27,Female,Single,Working,Christian,Bachelor,79585,3
19593,26,34,Female,Divorced,Working,Hindu,Bachelor,55336,4
19594,20,85,Male,Widowed,Retired,Hindu,Bachelor,33439,2
19595,106,86,Female,Married,Retired,Hindu,Bachelor,42866,2
19596,227,86,Male,Married,Retired,Christian,Master,17742,1
19597,186,54,Female,Married,Homemaker,Christian,Master,82038,4
19598,267,29,Male,Married,Business Owner,Muslim,Bachelor,83537,3
19599,227,25,Male,Single,Student,Hindu,Bachelor,19725,3
19600,81,47,Female,Single,Working,Hindu,High School,84057,4
19601,86,45,Male,Single,Working,Other,Master,79151,4
19602,156,87,Male,Married,Retired,Christian,Master,32467,3
19603,235,40,Male,Single,Working,Hindu,High School,75123,2
19604,148,48,Male,Single,Unemployed,Muslim,Bachelor,0,4
19605,6,50,Male,Single,Homemaker,Muslim,Bachelor,53553,3
19606,274,25,Male,Married,Student,Muslim,Master,16050,6
19607,115,68,Male,Married,Retired,Hindu,Bachelor,17027,1
19608,79,21,Female,Married,Working,Muslim,Bachelor,68270,2
19609,244,80,Male,Married,Retired,Hindu,High School,33624,1
19610,52,84,Female,Single,Retired,Christian,Bachelor,10034,2
19611,105,78,Male,Single,Retired,Other,Bachelor,25895,1
19612,75,40,Female,Single,Working,Other,Bachelor,53954,5
19613,250,20,Female,Married,Working,Christian,Master,57148,3
19614,180,60,Male,Single,Working,Hindu,Bachelor,58023,3
19615,176,57,Male,Divorced,Working,Christian,Master,66279,3
19616,139,23,Female,Married,Student,Christian,Bachelor,4850,5
19617,4,46,Female,Single,Unemployed,Other,Master,0,4
19618,87,56,Female,Married,Working,Muslim,Bachelor,66789,4
19619,75,49,Female,Single,Homemaker,Christian,High School,47211,4
19620,87,79,Female,Married,Retired,Hindu,High School,27101,1
19621,25,85,Female,Married,Retired,Other,High School,12520,3
19622,35,69,Female,Married,Retired,Hindu,Master,25029,2
19623,257,78,Female,Married,Retired,Christian,High School,19244,2
19624,251,37,Female,Married,Business Owner,Muslim,High School,122784,3
19625,212,46,Male,Married,Working,Hindu,Bachelor,61480,6
19626,12,52,Female,Married,Working,Christian,High School,79818,2
19627,230,39,Male,Married,Working,None,Master,63903,4
19628,238,45,Male,Married,Business Owner,Christian,High School,152008,5
19629,258,23,Male,Single,Student,Hindu,Bachelor,11761,3
19630,54,77,Female,Married,Retired,Muslim,Bachelor,26765,1
19631,160,45,Female,Single,Business Owner,Muslim,Bachelor,110097,4
19632,179,70,Female,Married,Retired,Muslim,Master,20659,1
19633,69,24,Female,Married,Working,Hindu,High School,78520,2
19634,141,77,Male,Married,Retired,Christian,Master,21721,2
19635,240,77,Male,Single,Retired,None,Bachelor,37725,2
19636,104,32,Male,Single,Homemaker,Hindu,High School,67892,5
19637,29,26,Female,Single,Working,Other,Bachelor,39275,3
19638,207,81,Female,Married,Retired,Hindu,Bachelor,23210,1
19639,157,21,Female,Single,Student,Hindu,Master,22174,4
19640,157,84,Female,Married,Retired,Other,High School,29881,2
19641,118,50,Male,Single,Business Owner,Christian,Bachelor,173950,4
19642,174,77,Female,Single,Retired,Christian,Bachelor,19437,2
19643,255,55,Male,Single,Homemaker,Hindu,Bachelor,77669,5
19644,7,39,Female,Single,Working,Christian,Bachelor,66275,2
19645,192,75,Male,Divorced,Retired,Christian,Bachelor,39802,1
19646,135,20,Female,Divorced,Working,Hindu,High School,67860,2
19647,284,28,Male,Single,Working,Muslim,Bachelor,60925,4
19648,82,51,Female,Single,Business Owner,Christian,Bachelor,174971,2
19649,223,44,Male,Single,Business Owner,Muslim,Master,140812,3
19650,256,52,Male,Single,Homemaker,Hindu,High School,60383,3
19651,20,40,Male,Married,Working,Muslim,PhD,41543,3
19652,183,51,Female,Divorced,Business Owner,None,High School,139314,4
19653,9,34,Male,Single,Working,Hindu,Master,54917,5
19654,228,78,Female,Widowed,Retired,Christian,Master,21593,2
19655,51,86,Female,Single,Retired,Christian,Master,7796,3
19656,76,72,Male,Married,Retired,Hindu,High School,33049,2
19657,268,29,Male,Single,Business Owner,Christian,PhD,72259,4
19658,36,28,Female,Single,Working,Muslim,Bachelor,81151,2
19659,276,61,Female,Single,Working,Muslim,Master,63427,5
19660,193,20,Female,Married,Student,Christian,Bachelor,10747,5
19661,114,84,Male,Single,Retired,Hindu,High School,21364,3
19662,113,29,Male,Single,Homemaker,Christian,High School,57286,5
19663,224,49,Female,Married,Business Owner,Muslim,Bachelor,92806,6
19664,10,70,Male,Single,Retired,Muslim,Bachelor,34475,2
19665,122,75,Male,Married,Retired,Muslim,Master,34119,3
19666,178,83,Female,Married,Retired,Christian,High School,24185,1
19667,92,37,Male,Married,Working,Muslim,High School,77761,4
19668,175,78,Female,Married,Retired,Hindu,High School,30787,1
19669,132,18,Male,Married,Student,Hindu,Bachelor,3280,4
19670,101,41,Female,Married,Unemployed,Hindu,Master,0,2
19671,95,61,Male,Married,Homemaker,Christian,High School,48578,5
19672,242,60,Male,Married,Homemaker,Christian,Bachelor,58484,2
19673,140,36,Female,Married,Business Owner,Hindu,High School,91415,5
19674,284,87,Female,Divorced,Retired,Christian,High School,33243,3
19675,145,66,Male,Married,Retired,Muslim,High School,15603,2
19676,159,80,Female,Married,Retired,Muslim,High School,32882,2
19677,136,62,Female,Single,Working,Other,High School,41720,3
19678,191,89,Female,Married,Retired,Muslim,PhD,20118,1
19679,90,68,Female,Single,Retired,Hindu,Master,51619,2
19680,8,55,Female,Married,Business Owner,Hindu,High School,95006,4
19681,282,44,Male,Married,Working,Muslim,PhD,56934,3
19682,245,55,Male,Married,Homemaker,Hindu,Bachelor,59565,4
19683,234,80,Female,Married,Retired,Muslim,PhD,22630,3
19684,147,63,Female,Married,Homemaker,Christian,High School,76635,4
19685,37,63,Male,Single,Unemployed,None,Master,0,3
19686,254,72,Male,Married,Retired,Christian,High School,31429,2
19687,176,53,Male,Single,Working,Hindu,High School,62903,3
19688,121,40,Female,Single,Business Owner,None,Bachelor,129953,2
19689,106,57,Female,Single,Homemaker,Hindu,Bachelor,27388,4
19690,168,80,Male,Married,Retired,Muslim,Bachelor,13172,1
19691,217,51,Female,Single,Homemaker,Christian,Bachelor,64507,3
19692,195,40,Female,Divorced,Homemaker,Hindu,High School,73429,4
19693,47,32,Male,Widowed,Unemployed,Christian,Bachelor,0,5
19694,6,34,Female,Divorced,Homemaker,Hindu,Bachelor,73816,5
19695,258,41,Male,Married,Homemaker,Muslim,PhD,51593,4
19696,166,55,Male,Single,Homemaker,Hindu,High School,45167,6
19697,123,47,Female,Widowed,Working,Hindu,High School,76135,6
19698,233,28,Female,Married,Homemaker,Christian,Bachelor,36104,4
19699,174,33,Female,Married,Working,Muslim,High School,50200,3
19700,229,67,Female,Single,Retired,Hindu,Bachelor,32397,1
19701,123,46,Male,Married,Business Owner,Christian,High School,93222,5
19702,174,25,Male,Single,Student,Christian,Master,9811,3
19703,84,40,Female,Divorced,Homemaker,Christian,High School,36882,4
19704,213,79,Female,Single,Retired,Hindu,Master,30655,2
19705,187,89,Male,Married,Retired,Hindu,Master,6817,1
19706,276,37,Male,Married,Working,Christian,High School,50288,4
19707,190,26,Male,Divorced,Working,None,High School,67408,4
19708,222,52,Male,Single,Homemaker,Christian,Bachelor,51491,4
19709,223,70,Male,Divorced,Retired,Muslim,Bachelor,13757,2
19710,282,82,Male,Married,Retired,Christian,Bachelor,39886,2
19711,20,25,Female,Married,Student,Christian,Bachelor,17468,4
19712,263,19,Female,Married,Student,Muslim,Bachelor,9432,2
19713,189,40,Female,Married,Working,Muslim,High School,52026,3
19714,173,28,Male,Married,Homemaker,Muslim,Master,43661,6
19715,224,19,Male,Married,Student,Hindu,Master,10390,5
19716,207,82,Male,Single,Retired,Hindu,PhD,29240,2
19717,47,30,Male,Single,Working,Christian,High School,46286,3
19718,8,83,Female,Married,Retired,Christian,High School,1461,1
19719,116,72,Male,Married,Retired,Hindu,High School,28770,2
19720,52,62,Male,Single,Working,Hindu,High School,64771,3
19721,147,88,Female,Single,Retired,Hindu,Master,28005,2
19722,247,34,Male,Divorced,Working,Muslim,Bachelor,53187,6
19723,263,31,Female,Married,Business Owner,Hindu,High School,113782,4
19724,38,85,Female,Divorced,Retired,Other,Bachelor,21591,1
19725,14,31,Male,Married,Unemployed,Christian,Master,0,4
19726,66,29,Female,Single,Homemaker,Christian,Bachelor,60592,3
19727,134,24,Male,Married,Student,Christian,Bachelor,9582,4
