journey_id,customer_id,product_id,visit_date,stage,action,duration_seconds
48798,24922,3,2024-05-20,Product Page,Click,117
48799,24922,3,2024-05-20,Application Form,Drop Off,58
48800,845,5,2024-01-06,Home Page,View,11
48801,845,5,2024-01-06,Product Page,Click,170
48802,845,5,2024-01-06,Checkout,Purchase,418
48803,4671,8,2023-07-16,Home Page,View,107
48804,18764,7,2023-11-09,Home Page,View,83
48805,18764,7,2023-11-09,Product Page,Click,179
48806,18764,7,2023-11-09,Application Form,Drop Off,33
48807,12824,9,2025-01-25,Home Page,View,48
48808,23599,7,2025-11-18,Home Page,View,58
48809,15667,4,2025-04-15,Home Page,View,100
48810,15667,4,2025-04-15,Product Page,Click,51
48811,15667,4,2025-04-15,Application Form,Drop Off,77
48812,1318,3,2024-10-16,Home Page,View,11
48813,22515,6,2023-06-10,Home Page,View,106
48814,6682,9,2025-05-30,Home Page,View,74
48815,21875,6,2024-07-22,Home Page,View,63
48816,22786,7,2024-05-15,Home Page,View,73
48817,22786,7,2024-05-15,Product Page,Click,104
48818,22786,7,2024-05-15,Application Form,Drop Off,35
48819,13342,7,2023-06-24,Home Page,View,101
48820,1949,7,2023-05-29,Home Page,View,59
48821,1170,6,2023-11-23,Home Page,View,107
48822,1170,6,2023-11-23,Product Page,Click,109
48823,1170,6,2023-11-23,Application Form,Drop Off,73
48824,18855,9,2024-11-26,Home Page,View,79
48825,18855,9,2024-11-26,Product Page,Click,174
48826,18855,9,2024-11-26,Application Form,Sign Up,163
48827,6598,1,2024-12-10,Home Page,View,69
48828,9340,5,2024-01-31,Home Page,View,112
48829,9340,5,2024-01-31,Product Page,Click,62
48830,9340,5,2024-01-31,Checkout,Purchase,268
48831,4263,7,2025-07-12,Home Page,View,57
48832,2009,6,2025-10-31,Home Page,View,13
48833,2009,6,2025-10-31,Product Page,Click,130
48834,2009,6,2025-10-31,Application Form,Drop Off,16
48835,7081,6,2024-06-06,Home Page,View,72
48836,7081,6,2024-06-06,Product Page,Click,174
48837,7081,6,2024-06-06,Application Form,Sign Up,173
48838,10146,8,2024-11-09,Home Page,View,29
48839,10146,8,2024-11-09,Product Page,Click,142
48840,10146,8,2024-11-09,Application Form,Sign Up,33
48841,8245,7,2024-12-31,Home Page,View,25
48842,12338,3,2025-06-22,Home Page,View,99
48843,12338,3,2025-06-22,Product Page,Click,147
48844,12338,3,2025-06-22,Application Form,Sign Up,70
48845,4072,3,2025-01-15,Home Page,View,47
48846,4072,3,2025-01-15,Product Page,Click,134
48847,4072,3,2025-01-15,Application Form,Sign Up,294
48848,20964,4,2025-02-19,Home Page,View,117
48849,20964,4,2025-02-19,Product Page,Click,49
48850,20964,4,2025-02-19,Application Form,Drop Off,44
48851,14054,5,2024-04-20,Home Page,View,20
48852,24029,2,2025-03-31,Home Page,View,41
48853,24029,2,2025-03-31,Product Page,Click,152
48854,24029,2,2025-03-31,Application Form,Drop Off,35
48855,1105,5,2025-05-25,Home Page,View,46
48856,1105,5,2025-05-25,Product Page,Click,93
48857,1105,5,2025-05-25,Application Form,Sign Up,247
48858,4465,2,2025-02-20,Home Page,View,57
48859,4465,2,2025-02-20,Product Page,Click,113
48860,4465,2,2025-02-20,Checkout,Purchase,194
48861,10168,6,2025-10-16,Home Page,View,99
48862,2262,1,2023-11-21,Home Page,View,106
48863,2262,1,2023-11-21,Product Page,Click,161
48864,2262,1,2023-11-21,Checkout,Purchase,293
48865,420,5,2024-05-20,Home Page,View,13
48866,6256,1,2023-08-05,Home Page,View,55
48867,6256,1,2023-08-05,Product Page,Click,77
48868,6256,1,2023-08-05,Application Form,Sign Up,147
48869,13360,1,2025-03-12,Home Page,View,23
48870,13360,1,2025-03-12,Product Page,Click,154
48871,13360,1,2025-03-12,Application Form,Drop Off,58
48872,10321,6,2025-01-14,Home Page,View,28
48873,10321,6,2025-01-14,Product Page,Click,45
48874,10321,6,2025-01-14,Checkout,Purchase,531
48875,4288,5,2024-04-25,Home Page,View,92
48876,4288,5,2024-04-25,Product Page,Click,73
48877,4288,5,2024-04-25,Application Form,Sign Up,214
48878,23724,2,2025-05-07,Home Page,View,75
48879,5421,3,2025-12-12,Home Page,View,18
48880,11098,8,2023-08-21,Home Page,View,116
48881,11098,8,2023-08-21,Product Page,Click,99
48882,11098,8,2023-08-21,Checkout,Purchase,556
48883,18262,2,2024-09-18,Home Page,View,108
48884,4706,6,2025-10-06,Home Page,View,74
48885,4706,6,2025-10-06,Product Page,Click,151
48886,4706,6,2025-10-06,Application Form,Drop Off,84
48887,4149,2,2024-10-07,Home Page,View,101
48888,7768,8,2024-10-05,Home Page,View,46
48889,7768,8,2024-10-05,Product Page,Click,134
48890,7768,8,2024-10-05,Checkout,Purchase,516
48891,24251,2,2024-06-07,Home Page,View,88
48892,24251,2,2024-06-07,Product Page,Click,113
48893,24251,2,2024-06-07,Application Form,Drop Off,49
48894,4856,6,2023-03-10,Home Page,View,76
48895,4856,6,2023-03-10,Product Page,Click,55
48896,4856,6,2023-03-10,Application Form,Drop Off,84
48897,5074,3,2023-01-26,Home Page,View,24
48898,4364,3,2025-07-26,Home Page,View,77
48899,4364,3,2025-07-26,Product Page,Click,173
48900,4364,3,2025-07-26,Application Form,Drop Off,13
48901,22207,5,2023-08-28,Home Page,View,19
48902,410,1,2025-11-19,Home Page,View,29
48903,8497,6,2025-10-01,Home Page,View,73
48904,9999,2,2023-10-10,Home Page,View,22
48905,23193,7,2024-11-09,Home Page,View,84
48906,23193,7,2024-11-09,Product Page,Click,112
48907,23193,7,2024-11-09,Application Form,Sign Up,272
48908,7339,8,2023-11-21,Home Page,View,12
48909,284,9,2024-11-10,Home Page,View,86
48910,284,9,2024-11-10,Product Page,Click,119
48911,284,9,2024-11-10,Checkout,Purchase,500
48912,4499,3,2023-05-05,Home Page,View,70
48913,17499,1,2025-03-04,Home Page,View,14
48914,17499,1,2025-03-04,Product Page,Click,97
48915,17499,1,2025-03-04,Checkout,Purchase,275
48916,8899,3,2023-03-23,Home Page,View,49
48917,8899,3,2023-03-23,Product Page,Click,65
48918,8899,3,2023-03-23,Checkout,Purchase,504
48919,13939,5,2025-06-24,Home Page,View,102
48920,13939,5,2025-06-24,Product Page,Click,76
48921,13939,5,2025-06-24,Checkout,Purchase,378
48922,16904,4,2024-04-20,Home Page,View,117
48923,8186,6,2024-06-08,Home Page,View,98
48924,8186,6,2024-06-08,Product Page,Click,75
48925,8186,6,2024-06-08,Checkout,Purchase,404
48926,5174,8,2025-03-08,Home Page,View,86
48927,5174,8,2025-03-08,Product Page,Click,52
48928,5174,8,2025-03-08,Application Form,Drop Off,94
48929,23509,1,2023-11-23,Home Page,View,77
48930,23509,1,2023-11-23,Product Page,Click,77
48931,23509,1,2023-11-23,Application Form,Drop Off,27
48932,11959,2,2025-04-22,Home Page,View,55
48933,7573,8,2024-09-10,Home Page,View,57
48934,7573,8,2024-09-10,Product Page,Click,95
48935,7573,8,2024-09-10,Checkout,Purchase,304
48936,21662,3,2023-12-12,Home Page,View,16
48937,3443,2,2023-11-11,Home Page,View,50
48938,3443,2,2023-11-11,Product Page,Click,34
48939,3443,2,2023-11-11,Application Form,Sign Up,234
48940,15899,9,2024-05-22,Home Page,View,97
48941,15899,9,2024-05-22,Product Page,Click,101
48942,15899,9,2024-05-22,Application Form,Drop Off,41
48943,4988,1,2024-12-22,Home Page,View,87
48944,4988,1,2024-12-22,Product Page,Click,109
48945,4988,1,2024-12-22,Application Form,Drop Off,98
48946,22953,4,2025-12-12,Home Page,View,18
48947,22953,4,2025-12-12,Product Page,Click,67
48948,22953,4,2025-12-12,Application Form,Drop Off,72
48949,16259,4,2023-11-18,Home Page,View,103
48950,16259,4,2023-11-18,Product Page,Click,73
48951,16259,4,2023-11-18,Checkout,Purchase,479
48952,17142,4,2025-07-02,Home Page,View,14
48953,17142,4,2025-07-02,Product Page,Click,144
48954,17142,4,2025-07-02,Application Form,Drop Off,73
48955,10933,4,2023-11-27,Home Page,View,21
48956,10933,4,2023-11-27,Product Page,Click,118
48957,10933,4,2023-11-27,Application Form,Sign Up,158
48958,1048,3,2024-02-06,Home Page,View,29
48959,1048,3,2024-02-06,Product Page,Click,85
48960,1048,3,2024-02-06,Checkout,Purchase,117
48961,6904,1,2024-08-07,Home Page,View,64
48962,21623,9,2023-01-07,Home Page,View,10
48963,1220,1,2023-08-11,Home Page,View,79
48964,7863,5,2023-02-11,Home Page,View,58
48965,21747,8,2024-10-08,Home Page,View,11
48966,6962,9,2023-05-15,Home Page,View,107
48967,8496,2,2024-11-03,Home Page,View,59
48968,24980,6,2025-05-31,Home Page,View,66
48969,24980,6,2025-05-31,Product Page,Click,25
48970,24980,6,2025-05-31,Application Form,Sign Up,132
48971,14597,9,2025-08-31,Home Page,View,114
48972,4886,4,2023-10-06,Home Page,View,26
48973,19034,9,2023-05-29,Home Page,View,23
48974,10806,1,2025-07-21,Home Page,View,42
48975,10806,1,2025-07-21,Product Page,Click,104
48976,10806,1,2025-07-21,Application Form,Drop Off,89
48977,24970,5,2023-11-15,Home Page,View,72
48978,24970,5,2023-11-15,Product Page,Click,62
48979,24970,5,2023-11-15,Application Form,Drop Off,56
48980,320,9,2025-08-12,Home Page,View,65
48981,23575,2,2024-09-04,Home Page,View,108
48982,7876,4,2023-01-11,Home Page,View,119
48983,17732,2,2025-05-15,Home Page,View,36
48984,17732,2,2025-05-15,Product Page,Click,153
48985,17732,2,2025-05-15,Application Form,Drop Off,37
48986,17445,2,2024-12-22,Home Page,View,72
48987,3174,5,2025-03-02,Home Page,View,42
48988,3174,5,2025-03-02,Product Page,Click,137
48989,3174,5,2025-03-02,Application Form,Sign Up,236
48990,17245,2,2025-07-15,Home Page,View,112
48991,17245,2,2025-07-15,Product Page,Click,118
48992,17245,2,2025-07-15,Checkout,Purchase,148
48993,20036,4,2025-11-26,Home Page,View,102
48994,20036,4,2025-11-26,Product Page,Click,65
48995,20036,4,2025-11-26,Application Form,Drop Off,11
48996,19474,7,2023-04-23,Home Page,View,113
48997,19474,7,2023-04-23,Product Page,Click,119
48998,19474,7,2023-04-23,Application Form,Sign Up,186
48999,4066,4,2025-06-26,Home Page,View,108
49000,4066,4,2025-06-26,Product Page,Click,179
49001,4066,4,2025-06-26,Application Form,Sign Up,212
49002,5682,9,2025-05-20,Home Page,View,31
49003,5682,9,2025-05-20,Product Page,Click,78
49004,5682,9,2025-05-20,Checkout,Purchase,534
49005,9644,2,2024-10-23,Home Page,View,51
49006,9644,2,2024-10-23,Product Page,Click,69
49007,9644,2,2024-10-23,Application Form,Drop Off,43
49008,12198,8,2024-07-17,Home Page,View,70
49009,8582,7,2023-11-30,Home Page,View,98
49010,8582,7,2023-11-30,Product Page,Click,113
49011,8582,7,2023-11-30,Checkout,Purchase,148
49012,17615,4,2023-01-20,Home Page,View,117
49013,17615,4,2023-01-20,Product Page,Click,67
49014,17615,4,2023-01-20,Application Form,Sign Up,141
49015,21415,3,2024-03-21,Home Page,View,40
49016,21415,3,2024-03-21,Product Page,Click,142
49017,21415,3,2024-03-21,Application Form,Drop Off,94
49018,7656,4,2025-05-05,Home Page,View,111
49019,7656,4,2025-05-05,Product Page,Click,28
49020,7656,4,2025-05-05,Checkout,Purchase,495
49021,8632,2,2025-09-07,Home Page,View,117
49022,8632,2,2025-09-07,Product Page,Click,41
49023,8632,2,2025-09-07,Checkout,Purchase,441
49024,16246,1,2023-01-19,Home Page,View,32
49025,18826,9,2023-07-11,Home Page,View,15
49026,18826,9,2023-07-11,Product Page,Click,15
49027,18826,9,2023-07-11,Application Form,Sign Up,184
49028,3728,6,2023-01-06,Home Page,View,80
49029,3728,6,2023-01-06,Product Page,Click,170
49030,3728,6,2023-01-06,Application Form,Drop Off,81
49031,22948,5,2025-04-09,Home Page,View,72
49032,22948,5,2025-04-09,Product Page,Click,84
49033,22948,5,2025-04-09,Application Form,Drop Off,10
49034,14891,5,2023-08-31,Home Page,View,43
49035,7328,9,2024-11-18,Home Page,View,106
49036,7328,9,2024-11-18,Product Page,Click,142
49037,7328,9,2024-11-18,Application Form,Drop Off,52
49038,20655,9,2023-08-18,Home Page,View,71
49039,20655,9,2023-08-18,Product Page,Click,71
49040,20655,9,2023-08-18,Application Form,Drop Off,55
49041,4143,3,2025-10-21,Home Page,View,91
49042,4143,3,2025-10-21,Product Page,Click,35
49043,4143,3,2025-10-21,Application Form,Drop Off,35
49044,3675,8,2023-12-26,Home Page,View,20
49045,3675,8,2023-12-26,Product Page,Click,81
49046,3675,8,2023-12-26,Application Form,Sign Up,94
49047,23234,1,2025-11-19,Home Page,View,23
49048,7739,7,2025-01-13,Home Page,View,53
49049,7739,7,2025-01-13,Product Page,Click,36
49050,7739,7,2025-01-13,Application Form,Drop Off,25
49051,14984,6,2025-10-31,Home Page,View,115
49052,14984,6,2025-10-31,Product Page,Click,59
49053,14984,6,2025-10-31,Checkout,Purchase,179
49054,20911,9,2023-05-25,Home Page,View,45
49055,11776,1,2025-05-04,Home Page,View,18
49056,11776,1,2025-05-04,Product Page,Click,19
49057,11776,1,2025-05-04,Checkout,Purchase,426
49058,18973,8,2024-01-03,Home Page,View,75
49059,18973,8,2024-01-03,Product Page,Click,177
49060,18973,8,2024-01-03,Application Form,Sign Up,124
49061,11330,7,2025-04-27,Home Page,View,38
49062,11330,7,2025-04-27,Product Page,Click,100
49063,11330,7,2025-04-27,Application Form,Drop Off,27
49064,14758,6,2025-08-13,Home Page,View,13
49065,14758,6,2025-08-13,Product Page,Click,160
49066,14758,6,2025-08-13,Application Form,Drop Off,98
49067,16792,1,2023-04-23,Home Page,View,70
49068,15943,6,2025-03-04,Home Page,View,56
49069,15943,6,2025-03-04,Product Page,Click,150
49070,15943,6,2025-03-04,Application Form,Sign Up,191
49071,19469,1,2023-10-03,Home Page,View,73
49072,19469,1,2023-10-03,Product Page,Click,173
49073,19469,1,2023-10-03,Application Form,Sign Up,230
49074,12293,2,2025-11-05,Home Page,View,40
49075,12293,2,2025-11-05,Product Page,Click,67
49076,12293,2,2025-11-05,Application Form,Drop Off,9
49077,15319,9,2025-08-14,Home Page,View,92
49078,15319,9,2025-08-14,Product Page,Click,140
49079,15319,9,2025-08-14,Checkout,Purchase,261
49080,5617,7,2024-01-25,Home Page,View,41
49081,5617,7,2024-01-25,Product Page,Click,119
49082,5617,7,2024-01-25,Application Form,Sign Up,166
49083,17692,6,2024-08-03,Home Page,View,71
49084,17692,6,2024-08-03,Product Page,Click,174
49085,17692,6,2024-08-03,Application Form,Drop Off,54
49086,6147,4,2024-04-02,Home Page,View,38
49087,21329,6,2024-12-23,Home Page,View,105
49088,14295,7,2023-12-15,Home Page,View,36
49089,22757,8,2023-10-15,Home Page,View,34
49090,22757,8,2023-10-15,Product Page,Click,28
49091,22757,8,2023-10-15,Application Form,Sign Up,53
49092,13955,4,2024-05-04,Home Page,View,16
49093,13955,4,2024-05-04,Product Page,Click,37
49094,13955,4,2024-05-04,Application Form,Sign Up,217
49095,4734,6,2023-07-22,Home Page,View,72
49096,3714,6,2024-09-13,Home Page,View,35
49097,1982,1,2025-11-10,Home Page,View,117
49098,21608,4,2025-06-29,Home Page,View,76
49099,14785,5,2023-02-19,Home Page,View,92
49100,9011,5,2024-02-03,Home Page,View,108
49101,14000,4,2023-10-09,Home Page,View,112
49102,21022,4,2024-09-08,Home Page,View,57
49103,17928,5,2023-09-06,Home Page,View,55
49104,4720,6,2024-03-25,Home Page,View,113
49105,4720,6,2024-03-25,Product Page,Click,98
49106,4720,6,2024-03-25,Application Form,Drop Off,74
49107,16968,1,2023-01-02,Home Page,View,117
49108,16968,1,2023-01-02,Product Page,Click,16
49109,16968,1,2023-01-02,Application Form,Drop Off,34
49110,7469,3,2025-01-08,Home Page,View,53
49111,7469,3,2025-01-08,Product Page,Click,69
49112,7469,3,2025-01-08,Checkout,Purchase,377
49113,24547,1,2024-06-10,Home Page,View,73
49114,22,1,2024-06-08,Home Page,View,35
49115,22,1,2024-06-08,Product Page,Click,170
49116,22,1,2024-06-08,Application Form,Sign Up,217
49117,10530,8,2024-09-12,Home Page,View,112
49118,10530,8,2024-09-12,Product Page,Click,47
49119,10530,8,2024-09-12,Application Form,Drop Off,56
49120,7593,3,2023-10-15,Home Page,View,11
49121,6128,8,2024-07-14,Home Page,View,67
49122,6128,8,2024-07-14,Product Page,Click,166
49123,6128,8,2024-07-14,Application Form,Sign Up,185
49124,5087,3,2023-02-21,Home Page,View,10
49125,17781,1,2025-05-25,Home Page,View,19
49126,14141,3,2025-04-07,Home Page,View,49
49127,14141,3,2025-04-07,Product Page,Click,101
49128,14141,3,2025-04-07,Application Form,Sign Up,175
49129,14469,7,2025-07-11,Home Page,View,117
49130,17107,6,2025-02-12,Home Page,View,33
49131,11359,1,2024-07-29,Home Page,View,105
49132,2465,9,2024-02-16,Home Page,View,67
49133,2465,9,2024-02-16,Product Page,Click,111
49134,2465,9,2024-02-16,Checkout,Purchase,334
49135,12943,6,2024-07-01,Home Page,View,33
49136,12943,6,2024-07-01,Product Page,Click,103
49137,12943,6,2024-07-01,Application Form,Drop Off,71
49138,2132,6,2025-01-03,Home Page,View,56
49139,2132,6,2025-01-03,Product Page,Click,120
49140,2132,6,2025-01-03,Checkout,Purchase,180
49141,13722,1,2024-03-26,Home Page,View,76
49142,13722,1,2024-03-26,Product Page,Click,67
49143,13722,1,2024-03-26,Application Form,Drop Off,36
49144,13120,9,2024-01-27,Home Page,View,28
49145,16674,1,2025-12-14,Home Page,View,26
49146,16674,1,2025-12-14,Product Page,Click,59
49147,16674,1,2025-12-14,Application Form,Drop Off,26
49148,9808,5,2024-03-21,Home Page,View,69
49149,23708,5,2025-04-09,Home Page,View,24
49150,23708,5,2025-04-09,Product Page,Click,158
49151,23708,5,2025-04-09,Application Form,Drop Off,88
49152,18880,7,2023-09-18,Home Page,View,105
49153,18880,7,2023-09-18,Product Page,Click,79
49154,18880,7,2023-09-18,Application Form,Sign Up,170
49155,17542,9,2025-07-26,Home Page,View,18
49156,17542,9,2025-07-26,Product Page,Click,91
49157,17542,9,2025-07-26,Checkout,Purchase,353
49158,21857,8,2024-11-24,Home Page,View,63
49159,21857,8,2024-11-24,Product Page,Click,57
49160,21857,8,2024-11-24,Checkout,Purchase,328
49161,13838,2,2025-11-12,Home Page,View,76
49162,13838,2,2025-11-12,Product Page,Click,74
49163,13838,2,2025-11-12,Application Form,Drop Off,89
49164,5582,5,2025-07-16,Home Page,View,117
49165,5582,5,2025-07-16,Product Page,Click,167
49166,5582,5,2025-07-16,Checkout,Purchase,396
49167,15968,1,2023-05-02,Home Page,View,28
49168,15968,1,2023-05-02,Product Page,Click,26
49169,15968,1,2023-05-02,Application Form,Sign Up,86
49170,10088,8,2023-10-10,Home Page,View,43
49171,5692,8,2024-12-20,Home Page,View,95
49172,5692,8,2024-12-20,Product Page,Click,111
49173,5692,8,2024-12-20,Checkout,Purchase,399
49174,6314,2,2024-04-16,Home Page,View,13
49175,14632,8,2024-10-06,Home Page,View,100
49176,14632,8,2024-10-06,Product Page,Click,75
49177,14632,8,2024-10-06,Application Form,Sign Up,245
49178,17878,6,2024-02-27,Home Page,View,53
49179,17878,6,2024-02-27,Product Page,Click,172
49180,17878,6,2024-02-27,Application Form,Drop Off,79
49181,11180,3,2024-10-15,Home Page,View,86
49182,11180,3,2024-10-15,Product Page,Click,31
49183,11180,3,2024-10-15,Application Form,Drop Off,50
49184,12165,9,2023-05-30,Home Page,View,97
49185,21736,8,2024-11-06,Home Page,View,63
49186,21736,8,2024-11-06,Product Page,Click,99
49187,21736,8,2024-11-06,Checkout,Purchase,402
49188,11702,2,2025-10-06,Home Page,View,88
49189,11702,2,2025-10-06,Product Page,Click,58
49190,11702,2,2025-10-06,Checkout,Purchase,368
49191,22155,4,2025-12-17,Home Page,View,106
49192,5585,4,2024-04-01,Home Page,View,12
49193,5585,4,2024-04-01,Product Page,Click,172
49194,5585,4,2024-04-01,Application Form,Drop Off,19
49195,19492,5,2025-10-30,Home Page,View,26
49196,19492,5,2025-10-30,Product Page,Click,33
49197,19492,5,2025-10-30,Application Form,Drop Off,85
49198,9763,6,2023-02-27,Home Page,View,47
49199,9763,6,2023-02-27,Product Page,Click,40
49200,9763,6,2023-02-27,Checkout,Purchase,78
49201,22070,4,2023-09-22,Home Page,View,30
49202,5322,7,2023-11-09,Home Page,View,47
49203,5322,7,2023-11-09,Product Page,Click,117
49204,5322,7,2023-11-09,Checkout,Purchase,133
49205,22229,3,2024-06-18,Home Page,View,81
49206,22456,9,2023-06-26,Home Page,View,63
49207,23408,6,2024-09-24,Home Page,View,68
49208,8296,6,2025-07-05,Home Page,View,87
49209,17150,4,2025-02-09,Home Page,View,106
49210,5516,1,2023-08-24,Home Page,View,64
49211,5516,1,2023-08-24,Product Page,Click,160
49212,5516,1,2023-08-24,Checkout,Purchase,468
49213,18055,1,2024-01-10,Home Page,View,55
49214,18055,1,2024-01-10,Product Page,Click,84
49215,18055,1,2024-01-10,Application Form,Drop Off,81
49216,18422,5,2024-02-09,Home Page,View,93
49217,18422,5,2024-02-09,Product Page,Click,119
49218,18422,5,2024-02-09,Application Form,Sign Up,295
49219,274,1,2023-09-02,Home Page,View,15
49220,274,1,2023-09-02,Product Page,Click,39
49221,274,1,2023-09-02,Checkout,Purchase,550
49222,7940,2,2025-02-09,Home Page,View,68
49223,8876,9,2024-01-03,Home Page,View,81
49224,8876,9,2024-01-03,Product Page,Click,83
49225,8876,9,2024-01-03,Application Form,Drop Off,46
49226,6980,1,2024-06-05,Home Page,View,73
49227,18355,4,2024-01-24,Home Page,View,116
49228,18355,4,2024-01-24,Product Page,Click,100
49229,18355,4,2024-01-24,Checkout,Purchase,467
49230,3785,4,2024-10-18,Home Page,View,115
49231,3785,4,2024-10-18,Product Page,Click,16
49232,3785,4,2024-10-18,Application Form,Drop Off,94
49233,20378,2,2023-11-30,Home Page,View,69
49234,20378,2,2023-11-30,Product Page,Click,77
49235,20378,2,2023-11-30,Checkout,Purchase,529
49236,21268,3,2025-07-28,Home Page,View,32
49237,21268,3,2025-07-28,Product Page,Click,33
49238,21268,3,2025-07-28,Application Form,Sign Up,289
49239,18171,4,2025-10-17,Home Page,View,98
49240,3292,5,2024-10-09,Home Page,View,117
49241,3292,5,2024-10-09,Product Page,Click,175
49242,3292,5,2024-10-09,Application Form,Sign Up,68
49243,4733,1,2023-04-29,Home Page,View,116
49244,4733,1,2023-04-29,Product Page,Click,142
49245,4733,1,2023-04-29,Application Form,Drop Off,89
49246,20974,5,2025-12-06,Home Page,View,104
49247,20974,5,2025-12-06,Product Page,Click,51
49248,20974,5,2025-12-06,Application Form,Sign Up,97
49249,22927,9,2025-12-07,Home Page,View,31
49250,23776,8,2023-11-25,Home Page,View,64
49251,11892,2,2025-05-20,Home Page,View,30
49252,20566,8,2023-12-22,Home Page,View,30
49253,24735,8,2024-09-28,Home Page,View,34
49254,24735,8,2024-09-28,Product Page,Click,54
49255,24735,8,2024-09-28,Application Form,Drop Off,96
49256,2117,4,2023-09-25,Home Page,View,22
49257,2117,4,2023-09-25,Product Page,Click,104
49258,2117,4,2023-09-25,Checkout,Purchase,527
49259,12310,5,2024-10-25,Home Page,View,33
49260,12310,5,2024-10-25,Product Page,Click,126
49261,12310,5,2024-10-25,Checkout,Purchase,168
49262,11177,5,2024-08-31,Home Page,View,88
49263,11177,5,2024-08-31,Product Page,Click,154
49264,11177,5,2024-08-31,Application Form,Drop Off,97
49265,16450,1,2024-05-12,Home Page,View,112
49266,16450,1,2024-05-12,Product Page,Click,139
49267,16450,1,2024-05-12,Checkout,Purchase,64
49268,2314,9,2023-07-18,Home Page,View,53
49269,1379,2,2025-05-05,Home Page,View,85
49270,20581,5,2025-10-03,Home Page,View,86
49271,20581,5,2025-10-03,Product Page,Click,152
49272,20581,5,2025-10-03,Checkout,Purchase,329
49273,1603,6,2025-07-20,Home Page,View,113
49274,18935,9,2024-12-28,Home Page,View,116
49275,14191,9,2023-12-22,Home Page,View,51
49276,14191,9,2023-12-22,Product Page,Click,29
49277,14191,9,2023-12-22,Checkout,Purchase,209
49278,19891,9,2025-07-29,Home Page,View,33
49279,19891,9,2025-07-29,Product Page,Click,38
49280,19891,9,2025-07-29,Checkout,Purchase,164
49281,23704,7,2024-02-29,Home Page,View,104
49282,11787,5,2024-08-18,Home Page,View,71
49283,11787,5,2024-08-18,Product Page,Click,81
49284,11787,5,2024-08-18,Application Form,Sign Up,112
49285,10790,2,2025-09-30,Home Page,View,75
49286,10790,2,2025-09-30,Product Page,Click,176
49287,10790,2,2025-09-30,Checkout,Purchase,190
49288,24111,8,2025-03-01,Home Page,View,94
49289,24111,8,2025-03-01,Product Page,Click,47
49290,24111,8,2025-03-01,Application Form,Drop Off,81
49291,18979,1,2024-05-02,Home Page,View,95
49292,18979,1,2024-05-02,Product Page,Click,59
49293,18979,1,2024-05-02,Checkout,Purchase,457
49294,7466,1,2024-01-18,Home Page,View,73
49295,1308,4,2025-11-23,Home Page,View,109
49296,1308,4,2025-11-23,Product Page,Click,171
49297,1308,4,2025-11-23,Application Form,Sign Up,239
49298,14006,4,2024-02-27,Home Page,View,113
49299,10352,4,2025-06-15,Home Page,View,91
49300,10352,4,2025-06-15,Product Page,Click,165
49301,10352,4,2025-06-15,Checkout,Purchase,163
49302,8576,1,2023-07-27,Home Page,View,28
49303,8576,1,2023-07-27,Product Page,Click,146
49304,8576,1,2023-07-27,Application Form,Drop Off,19
49305,3038,8,2025-08-14,Home Page,View,94
49306,3038,8,2025-08-14,Product Page,Click,136
49307,3038,8,2025-08-14,Checkout,Purchase,355
49308,2159,1,2023-10-27,Home Page,View,83
49309,21680,2,2024-06-25,Home Page,View,41
49310,21680,2,2024-06-25,Product Page,Click,70
49311,21680,2,2024-06-25,Application Form,Drop Off,50
49312,18559,6,2023-01-27,Home Page,View,111
49313,18559,6,2023-01-27,Product Page,Click,17
49314,18559,6,2023-01-27,Application Form,Drop Off,81
49315,6835,8,2025-08-15,Home Page,View,114
49316,6835,8,2025-08-15,Product Page,Click,175
49317,6835,8,2025-08-15,Checkout,Purchase,252
49318,15768,2,2024-03-21,Home Page,View,22
49319,15768,2,2024-03-21,Product Page,Click,55
49320,15768,2,2024-03-21,Checkout,Purchase,572
49321,18941,5,2025-07-05,Home Page,View,25
49322,16757,2,2024-07-03,Home Page,View,71
49323,16757,2,2024-07-03,Product Page,Click,66
49324,16757,2,2024-07-03,Application Form,Drop Off,46
49325,8015,5,2024-09-16,Home Page,View,93
49326,8015,5,2024-09-16,Product Page,Click,175
49327,8015,5,2024-09-16,Application Form,Sign Up,198
49328,22324,3,2024-11-15,Home Page,View,55
49329,22324,3,2024-11-15,Product Page,Click,149
49330,22324,3,2024-11-15,Checkout,Purchase,579
49331,6068,6,2023-07-14,Home Page,View,89
49332,17171,9,2025-05-27,Home Page,View,38
49333,18386,1,2023-04-14,Home Page,View,106
49334,6480,9,2023-09-10,Home Page,View,49
49335,18048,1,2025-12-03,Home Page,View,31
49336,18048,1,2025-12-03,Product Page,Click,177
49337,18048,1,2025-12-03,Application Form,Sign Up,270
49338,603,6,2024-07-18,Home Page,View,78
49339,2034,9,2025-07-16,Home Page,View,21
49340,2034,9,2025-07-16,Product Page,Click,46
49341,2034,9,2025-07-16,Checkout,Purchase,360
49342,4655,7,2023-05-07,Home Page,View,68
49343,4655,7,2023-05-07,Product Page,Click,25
49344,4655,7,2023-05-07,Application Form,Sign Up,231
49345,18349,8,2024-09-06,Home Page,View,77
49346,18349,8,2024-09-06,Product Page,Click,139
49347,18349,8,2024-09-06,Checkout,Purchase,324
49348,16162,6,2025-02-07,Home Page,View,20
49349,16162,6,2025-02-07,Product Page,Click,109
49350,16162,6,2025-02-07,Checkout,Purchase,474
